old_id,new_id,status,old_name,new_name,brand_old_id,brand_new_id,category
555,1121,CREATED,LENTE BIF. BIOVIS FOTO,LENTE BIF. BIOVIS FOTO,122,343,LENS
556,1122,CREATED,LENTE VS1.56 FOTO AR,LENTE VS1.56 FOTO AR,119,119,LENS
557,1123,CREATED,ARMAÇÃO ACETATO,ARMAÇÃO ACETATO,121,121,FRAME
558,1124,CREATED,LENTE PR ESPACE1.5 ACLIMATES,LENTE PR ESPACE1.5 ACLIMATES,122,343,LENS
559,1125,CREATED,LENTE VS1.50 INC,LENTE VS1.50 INC,132,132,LENS
560,560,EXISTING,LENTE PR ESPACE 1.50 INC,LENTE PR ESPACE 1.50 INC,132,132,LENS
561,1126,CREATED,LENTE VS1.67 AR BC,LENTE VS1.67 AR BC,51,51,LENS
562,1127,CREATED,LENTE BIFOCAL ULTEX INC,LENTE BIFOCAL ULTEX INC,122,343,LENS
563,1128,CREATED,LENTE VS1.50 INCOLOR,LENTE VS1.50 INCOLOR,122,343,LENS
564,1129,CREATED,LENTE PR NO LINE INCOLOR,LENTE PR NO LINE INCOLOR,122,343,LENS
565,1130,CREATED,LENTE BIF. ULTEX FOTO,LENTE BIF. ULTEX FOTO,122,343,LENS
566,1131,CREATED,LENTE AMPLUS 1.59 SENSITY,LENTE AMPLUS 1.59 SENSITY,51,51,LENS
567,1132,CREATED,LENTE PR FREE LINE PLUS ACAB,LENTE PR FREE LINE PLUS ACAB,122,343,LENS
568,1133,CREATED,LENTE VS1.49 FOTO / AR,LENTE VS1.49 FOTO / AR,122,343,LENS
569,1134,CREATED,LENTE VS1.56 AR,LENTE VS1.56 AR,128,128,LENS
570,1135,CREATED,ARMAÇÃO NYLON,ARMAÇÃO NYLON,20,20,FRAME
571,1136,CREATED,ARMAÇÃO METAL,ARMAÇÃO METAL,15,15,FRAME
572,1137,CREATED,LENTE PR NO LINE SOLAR,LENTE PR NO LINE SOLAR,122,343,FRAME
573,1138,CREATED,LENTE BIF. ULTEX INC.,LENTE BIF. ULTEX INC.,132,132,LENS
574,1139,CREATED,LENTE BIF. ULTEX FOTO,LENTE BIF. ULTEX FOTO,128,128,LENS
575,553,EXISTING,LENTE PR NO LINE INC,LENTE PR NO LINE INC,132,132,LENS
576,1140,CREATED,LENTE VS1.50 FOTO FUSION,LENTE VS1.50 FOTO FUSION,106,106,LENS
577,1141,CREATED,LENTE BIF. BIOVIS INC,LENTE BIF. BIOVIS INC,128,128,LENS
578,1142,CREATED,LENTE BIOVIS INC,LENTE BIOVIS INC,134,346,LENS
579,579,EXISTING,LENTE VS1.50 FOTOFUSION / AR,LENTE VS1.50 FOTOFUSION / AR,106,106,LENS
580,1143,CREATED,LENTE VS1.50 HOYA SYNC III 9 AR NR/BC,LENTE VS1.50 HOYA SYNC III 9 AR NR/BC,51,51,LENS
581,581,EXISTING,LENTE VS1.53 SENSITY/AR,LENTE VS1.53 SENSITY/AR,51,51,LENS
582,1144,CREATED,LENTE AMPLUS 1.59 AR,LENTE AMPLUS 1.59 AR,51,51,LENS
583,1145,CREATED,LENTE VS1.50 AR,LENTE VS1.50 AR,132,132,LENS
584,1146,CREATED,LENTE VS1.50 HOYA SYNC III 13 NR/BC,LENTE VS1.50 HOYA SYNC III 13 NR/BC,51,51,LENS
585,1147,CREATED,"LENTE DE CONTATO COM GRAU -2,00","LENTE DE CONTATO COM GRAU -2,00",103,103,LENS
586,1148,CREATED,LENTE VS1.5 HOYA AR NR/BC,LENTE VS1.5 HOYA AR NR/BC,51,51,LENS
587,587,EXISTING,LENTE VS1.50 SURF TRANSITIONS,LENTE VS1.50 SURF TRANSITIONS,51,51,LENS
588,1149,CREATED,LENTE BIF. ULTEX FOTO,LENTE BIF. ULTEX FOTO,132,132,LENS
589,589,EXISTING,LENTE P HOYALUX WIDE VXT PRO 1.50 AR,LENTE P HOYALUX WIDE VXT PRO 1.50 AR,51,51,LENS
590,1150,CREATED,LENTE PR ESPACE1.50 ACLIMATES,LENTE PR ESPACE1.50 ACLIMATES,132,132,LENS
591,1151,CREATED,ARMAÇÃO PROMOÇÃO,ARMAÇÃO PROMOÇÃO,108,342,FRAME
592,1152,CREATED,ARMAÇÃO PROMOÇÃO NYLON,ARMAÇÃO PROMOÇÃO NYLON,108,342,FRAME
593,593,EXISTING,LENTE VS1.67 INCOLOR,LENTE VS1.67 INCOLOR,132,132,LENS
594,594,EXISTING,LENTE P HOYALUX WIDE VXT 1.50 PREMIUM,LENTE P HOYALUX WIDE VXT 1.50 PREMIUM,51,51,LENS
595,595,EXISTING,LENTE VS1.59 / AR C-4,LENTE VS1.59 / AR C-4,106,106,LENS
596,1153,CREATED,LENTE VS1.50 AR BLUE,LENTE VS1.50 AR BLUE,122,343,LENS
597,1154,CREATED,LENTE VS1.50 AR BLUE,LENTE VS1.50 AR BLUE,128,128,LENS
598,1155,CREATED,LENTE VS1.50 AR BLUE,LENTE VS1.50 AR BLUE,119,119,LENS
599,599,EXISTING,LENTE PROG KODAK UP 1.50 INC,LENTE PROG KODAK UP 1.50 INC,60,60,LENS
600,1156,CREATED,ARMAÇÃO METAL,ARMAÇÃO METAL,5,5,FRAME
601,1083,EXISTING,ARMAÇÃO Z FORA DE LINHA,ARMAÇÃO Z FORA DE LINHA,100,100,FRAME
602,1157,CREATED,LENTE ARGOS 1.50 SENSITY AR NR/BC,LENTE ARGOS 1.50 SENSITY AR NR/BC,51,51,LENS
603,1158,CREATED,ARMAÇÃO BALGRIF,ARMAÇÃO BALGRIF,101,101,FRAME
604,1159,CREATED,LENTE PR1.59 AMPLUS INC,LENTE PR1.59 AMPLUS INC,51,51,LENS
605,1160,CREATED,ARMAÇÃO Z FORA DE LINHA,ARMAÇÃO Z FORA DE LINHA,135,135,FRAME
606,606,EXISTING,ARMAÇÃO PERSONAL,ARMAÇÃO PERSONAL,135,135,FRAME
607,1160,EXISTING,ARMAÇÃO Z FORA DE LINHA,ARMAÇÃO Z FORA DE LINHA,135,135,FRAME
608,1161,CREATED,ARMAÇAO METAL,ARMAÇAO METAL,111,111,FRAME
612,1162,CREATED,LENTE BIF BIOVIS INC,LENTE BIF BIOVIS INC,106,106,LENS
613,1163,CREATED,LENTE PR 1.50 AR,LENTE PR 1.50 AR,132,132,LENS
615,615,EXISTING,LENTE PR NOLINE INC.,LENTE PR NOLINE INC.,136,136,LENS
616,1164,CREATED,LENTE VS1.56 FOTO,LENTE VS1.56 FOTO,122,343,LENS
617,617,EXISTING,ARMAÇAO OK ACETATO,ARMAÇAO OK ACETATO,137,137,FRAME
618,1165,CREATED,LENTE P 1.50 NOLINE,LENTE P 1.50 NOLINE,138,347,LENS
620,1166,CREATED,ARMAÇAO Z FORA DE LINHA,ARMAÇAO Z FORA DE LINHA,139,139,FRAME
621,621,EXISTING,ARMAÇAO OBEN,ARMAÇAO OBEN,139,139,FRAME
622,1167,CREATED,ARMAÇAO Z FORA DE LINHA,ARMAÇAO Z FORA DE LINHA,140,140,FRAME
623,623,EXISTING,LENTE HOYALUX WIDE VXT PREMIUM 1.59 AR CX,LENTE HOYALUX WIDE VXT PREMIUM 1.59 AR CX,51,51,LENS
624,624,EXISTING,LENTE HOYALUX WIDE BKS PRO 1.50 AR NR+BC,LENTE HOYALUX WIDE BKS PRO 1.50 AR NR+BC,51,51,LENS
625,625,EXISTING,LENTE VS1.59 FOTOFUSION / AR,LENTE VS1.59 FOTOFUSION / AR,106,106,LENS
626,626,EXISTING,LENTE PR MAX 1.50 FOTO / AR,LENTE PR MAX 1.50 FOTO / AR,132,132,LENS
627,627,EXISTING,ARMÇAO BALGRIF,ARMÇAO BALGRIF,68,68,FRAME
628,628,EXISTING,LENTE VS VISIONMAX HD1.67 SUNPROTECT DURAMAX BLUE,LENTE VS VISIONMAX HD1.67 SUNPROTECT DURAMAX BLUE,106,106,LENS
629,629,EXISTING,ARMAÇÃO VISEL,ARMAÇÃO VISEL,141,141,FRAME
630,1168,CREATED,ARMAÇÃO Z FORA DE LINHA,ARMAÇÃO Z FORA DE LINHA,141,141,FRAME
631,1169,CREATED,ARMAÇÃO NYLON,ARMAÇÃO NYLON,141,141,FRAME
632,632,EXISTING,LENTE DE CONTATO PL COLOR FRESHLOOK,LENTE DE CONTATO PL COLOR FRESHLOOK,142,142,LENS
633,633,EXISTING,BERINE SP,BERINE SP,112,112,FRAME
634,1170,CREATED,ATUALIZAR PRODUTO4,ATUALIZAR PRODUTO4,104,341,ACCESSORY
635,635,EXISTING,LENTE VS SOLAR PLANA DEGRADÊ,LENTE VS SOLAR PLANA DEGRADÊ,106,106,FRAME
636,636,EXISTING,LENTE DE CONTATO,LENTE DE CONTATO,103,103,LENS
637,637,EXISTING,LENTE PR NO LINE FOTO,LENTE PR NO LINE FOTO,132,132,LENS
638,1171,CREATED,OCULO SOLAR METAL,OCULO SOLAR METAL,1,335,FRAME
640,640,EXISTING,OCULOS SOLAR VISEL,OCULOS SOLAR VISEL,141,141,FRAME
641,641,EXISTING,COLORAÇÃO MARRON DEGRADE,COLORAÇÃO MARRON DEGRADE,84,84,ACCESSORY
642,1172,CREATED,LENTE ARGOS 1.50 AR NR/BC,LENTE ARGOS 1.50 AR NR/BC,51,51,LENS
643,1042,EXISTING,ARMAÇAO Z FORA DE LINHA,ARMAÇÃO Z FORA DE LINHA,40,40,FRAME
645,1173,CREATED,ARMAÇÃO ACETATO,ARMAÇÃO ACETATO,143,143,FRAME
646,1174,CREATED,LENTE VS1.59 AR,LENTE VS1.59 AR,128,128,LENS
647,647,EXISTING,LENTE VS1.67 SENSITY,LENTE VS1.67 SENSITY,51,51,LENS
648,648,EXISTING,LENTE VS1.50 FOTO,LENTE VS1.50 FOTO,132,132,LENS
649,1175,CREATED,LENTE PR 1.50 AR,LENTE PR 1.50 AR,136,136,LENS
650,650,EXISTING,LENTE VS1.50 FOTO/AR,LENTE VS1.50 FOTO/AR,132,132,LENS
651,1176,CREATED,LENTE BIF ULTEX INC,LENTE BIF ULTEX INC,134,346,LENS
653,1177,CREATED,LENTE VS1.50 INC,LENTE VS1.50 INC,136,136,LENS
654,654,EXISTING,LENTE P HOYALUX WIDE VXT 1.50 SENSITY AR,LENTE P HOYALUX WIDE VXT 1.50 SENSITY AR,51,51,LENS
655,1178,CREATED,ARMAÇÃO BALGRIF,ARMAÇÃO BALGRIF,10,10,FRAME
656,656,EXISTING,ARMAÇÃO AUGEN BALGRIF,ARMAÇÃO AUGEN BALGRIF,21,21,FRAME
657,657,EXISTING,ARMAÇÃO TOP LINE,ARMAÇÃO TOP LINE,102,102,FRAME
658,1179,CREATED,ARMAÇÃO BALGRIF,ARMAÇÃO BALGRIF,72,72,FRAME
659,1180,CREATED,ARMAÇÃO BALGRIF,ARMAÇÃO BALGRIF,4,4,FRAME
660,1181,CREATED,ARMAÇÃO ACETATO,ARMAÇÃO ACETATO,17,17,FRAME
661,661,EXISTING,ARMAÇÃO RENOMA,ARMAÇÃO RENOMA,101,101,FRAME
662,1182,CREATED,ARMAÇÃO NYLON,ARMAÇÃO NYLON,118,118,FRAME
664,1183,CREATED,ARMAÇÃO NYLON,ARMAÇÃO NYLON,144,144,FRAME
666,1184,CREATED,ARMAÇÃO NYLON,ARMAÇÃO NYLON,15,15,FRAME
667,1185,CREATED,ARMAÇÃO METAL,ARMAÇÃO METAL,42,42,FRAME
669,669,EXISTING,ARMAÇAO K&L,ARMAÇAO K&L,42,42,FRAME
670,670,EXISTING,ARMAÇAO VLS PORT,ARMAÇAO VLS PORT,145,145,FRAME
672,1186,CREATED,LENTE VS1.50 AR,LENTE VS1.50 AR,128,128,LENS
673,673,EXISTING,LENTE VS1.56 AR BLUE,LENTE VS1.56 AR BLUE,128,128,LENS
674,1187,CREATED,LENTE VS1.50 AR BLUE,LENTE VS1.50 AR BLUE,138,347,LENS
675,1188,CREATED,LENTE VS1.50 FOTO AR,LENTE VS1.50 FOTO AR,138,347,LENS
676,676,EXISTING,LENTE VS1.67 FOTO FUSION,LENTE VS1.67 FOTO FUSION,106,106,LENS
677,677,EXISTING,ESTOJO DE LENTE DE CONTATO,ESTOJO DE LENTE DE CONTATO,142,142,LENS
678,1189,CREATED,LENTE VS1.59 POLY INC,LENTE VS1.59 POLY INC,138,347,LENS
679,1190,CREATED,LENTE VS1.59 POLY AR,LENTE VS1.59 POLY AR,138,347,LENS
680,1191,CREATED,LENTE VS1.59 AR C-2,LENTE VS1.59 AR C-2,106,106,LENS
681,1192,CREATED,LENTE PR 1.50 AR GREEN,LENTE PR 1.50 AR GREEN,122,343,LENS
682,1193,CREATED,LE,LE,1,335,ACCESSORY
683,683,EXISTING,LENTE VS1.61 AR,LENTE VS1.61 AR,119,119,LENS
684,1194,CREATED,ARMAÇÃO NYLON,ARMAÇÃO NYLON,33,33,FRAME
685,1195,CREATED,LENTE VS1.50 AR,LENTE VS1.50 AR,119,119,LENS
686,686,EXISTING,LENTE VS1.67 AR NO-RISK,LENTE VS1.67 AR NO-RISK,51,51,LENS
687,687,EXISTING,OCULOS DE LEITURA SURFAÇADO,OCULOS DE LEITURA SURFAÇADO,97,97,FRAME
690,690,EXISTING,ARMAÇÃO VIZZANO,ARMAÇÃO VIZZANO,115,115,FRAME
691,691,EXISTING,ARMAÇÃO MARESIA,ARMAÇÃO MARESIA,114,114,FRAME
693,693,EXISTING,ARMAÇÃO K2,ARMAÇÃO K2,146,146,FRAME
694,694,EXISTING,ARMAÇÃO KEEPER BRASIL,ARMAÇÃO KEEPER BRASIL,123,123,FRAME
695,1196,CREATED,LENTE VS 1.56 FOTO AR,LENTE VS 1.56 FOTO AR,147,348,LENS
696,696,EXISTING,LENTE VS1.59 POLI FOTOFUSION,LENTE VS1.59 POLI FOTOFUSION,106,106,LENS
697,697,EXISTING,LENTE PROG1.59 FOTO,LENTE PROG1.59 FOTO,128,128,LENS
698,698,EXISTING,LENTE PROG1.50 FOTO AR,LENTE PROG1.50 FOTO AR,119,119,LENS
699,1197,CREATED,LENTE VS1.67 AR,LENTE VS1.67 AR,128,128,LENS
700,1198,CREATED,LENTE BIF. BIOVIS FOTO,LENTE BIF. BIOVIS FOTO,132,132,LENS
701,1199,CREATED,LENTE BIF. BIOVIS INC,LENTE BIF. BIOVIS INC,132,132,LENS
702,702,EXISTING,LENTE PR VISION + 1.59 SUNPROTECT AR DURAMAX,LENTE PR VISION + 1.59 SUNPROTECT AR DURAMAX,106,106,LENS
703,703,EXISTING,LENTE P OPTI PRIME1.5 FOTO AR,LENTE P OPTI PRIME1.5 FOTO AR,128,128,LENS
704,704,EXISTING,LENTE SOLAR PLANA,LENTE SOLAR PLANA,141,141,FRAME
705,705,EXISTING,ARMAÇÃO PAULO CARRARO,ARMAÇÃO PAULO CARRARO,148,148,FRAME
706,706,EXISTING,ARMAÇÃO VALENTINA GUERRA,ARMAÇÃO VALENTINA GUERRA,149,149,FRAME
707,1200,CREATED,LENTE VS1.59 AR,LENTE VS1.59 AR,119,119,LENS
708,708,EXISTING,LENTE VS1.50 TRUEFORM AR BLUE CONT,LENTE VS1.50 TRUEFORM AR BLUE CONT,51,51,LENS
709,709,EXISTING,LENTE VS1.50 TRUEFORM SENSITY AR BC,LENTE VS1.50 TRUEFORM SENSITY AR BC,51,51,LENS
710,710,EXISTING,LENTE HOYALUX WIDE BKS 1.50 SENSITY AR BC,LENTE HOYALUX WIDE BKS 1.50 SENSITY AR BC,51,51,LENS
711,711,EXISTING,LENTE HOYALUX WIDE VXT 1.67 AR CX,LENTE HOYALUX WIDE VXT 1.67 AR CX,51,51,LENS
712,712,EXISTING,LENTE HOYALUX ID LIFE STYLE 1.67 AR CX,LENTE HOYALUX ID LIFE STYLE 1.67 AR CX,51,51,LENS
713,1201,CREATED,LENTE PR ESPACE 1.50 INC,LENTE PR ESPACE 1.50 INC,122,343,LENS
714,1202,CREATED,LENTE ARGOS 1.50 SENSITY AR NR,LENTE ARGOS 1.50 SENSITY AR NR,51,51,LENS
715,715,EXISTING,LENTE PROG1.50 FOTO,LENTE PROG1.50 FOTO,119,119,LENS
716,1203,CREATED,LENTE PR ESPACE1.5 ACLIMATES,LENTE PR ESPACE1.5 ACLIMATES,136,136,LENS
718,718,EXISTING,LENTE PR VISIONMAX 1.67 INC,LENTE PR VISIONMAX 1.67 INC,106,106,LENS
719,719,EXISTING,LENTE VS1.59 POLI FOTO AR,LENTE VS1.59 POLI FOTO AR,106,106,LENS
720,1204,CREATED,LENTE PR 1.50 INC,LENTE PR 1.50 INC,136,136,LENS
721,721,EXISTING,LENTE VS 1.74,LENTE VS 1.74,106,106,LENS
722,1205,CREATED,LENTE VS1.50 INCOLOR,LENTE VS1.50 INCOLOR,147,348,LENS
723,723,EXISTING,LENTE DE CONTATO ANUAL TÓRICA COLORIDA,LENTE DE CONTATO ANUAL TÓRICA COLORIDA,103,103,LENS
724,724,EXISTING,LENTE DE CONTATO ANUAL ESFERICA COLORIDA,LENTE DE CONTATO ANUAL ESFERICA COLORIDA,103,103,LENS
725,1206,CREATED,LENTE PR ESPACE1.5 ACLIMATES AR,LENTE PR ESPACE1.5 ACLIMATES AR,136,136,LENS
726,726,EXISTING,OCULOS SOLAR ROMANO,OCULOS SOLAR ROMANO,151,151,FRAME
727,727,EXISTING,OCULOS SOLAR CARMEN VITTI,OCULOS SOLAR CARMEN VITTI,150,150,FRAME
728,1207,CREATED,LENTE ESPACE AR,LENTE ESPACE AR,136,136,LENS
730,1208,CREATED,LENTE PROG 1.56 FOTO,LENTE PROG 1.56 FOTO,152,349,LENS
731,731,EXISTING,ARMAÇÃO BURGUESE,ARMAÇÃO BURGUESE,7,7,FRAME
732,1209,CREATED,LENTE VS1.56 FOTO AR,LENTE VS1.56 FOTO AR,152,349,LENS
734,1210,CREATED,LENTE PROG1.50 FOTO,LENTE PROG1.50 FOTO,153,153,LENS
735,735,EXISTING,LENTE VS1.59 AR BLUE,LENTE VS1.59 AR BLUE,119,119,LENS
736,1211,CREATED,LENTE VS1.67 ANTIRREFLEXO ACAB,LENTE VS1.67 ANTIRREFLEXO ACAB,152,349,LENS
737,737,EXISTING,VARILUX PHYSIO TRANSITIOS CRIZAL EASY PRO,VARILUX PHYSIO TRANSITIOS CRIZAL EASY PRO,60,60,LENS
738,738,EXISTING,LENTE PR NOLINE AR,LENTE PR NOLINE AR,136,136,LENS
739,739,EXISTING,ARMAÇÃO LOUGGE,ARMAÇÃO LOUGGE,33,33,FRAME
740,740,EXISTING,LENTE PR ESPACE INC,LENTE PR ESPACE INC,136,136,LENS
741,741,EXISTING,LENTE PROG VISION MAX HD1.67 SAFEBLUE AR DURAVISION,LENTE PROG VISION MAX HD1.67 SAFEBLUE AR DURAVISION,106,106,LENS
742,1212,CREATED,LENTE PR AMPLUS 1.53 AR CE,LENTE PR AMPLUS 1.53 AR CE,51,51,LENS
743,1213,CREATED,LENTE PR NEXVISION FOTO AR,LENTE PR NEXVISION FOTO AR,122,343,LENS
745,1214,CREATED,LENTE PR VISIONMAX 1.5 FOTO AR DURAMAX VD,LENTE PR VISIONMAX 1.5 FOTO AR DURAMAX VD,125,344,LENS
746,746,EXISTING,ARMAÇÃO ECKO UNLTD,ARMAÇÃO ECKO UNLTD,154,154,FRAME
747,747,EXISTING,OCULOS SOLAR ECKO UNLTD,OCULOS SOLAR ECKO UNLTD,154,154,FRAME
749,749,EXISTING,ARMAÇAO VERTZ,ARMAÇAO VERTZ,155,155,FRAME
750,750,EXISTING,LENTE VS1.60 AR NO RISK,LENTE VS1.60 AR NO RISK,51,51,LENS
751,751,EXISTING,LENTE VS 1.56 SOLAR,LENTE VS 1.56 SOLAR,136,136,FRAME
753,1215,CREATED,LENTE PR VISIONMAX HD1.5 DURAMAX,LENTE PR VISIONMAX HD1.5 DURAMAX,125,344,LENS
754,1216,CREATED,LENTE PR VISION+1.50 INC,LENTE PR VISION+1.50 INC,125,344,LENS
755,1217,CREATED,LENTE PR VISIONMAX SELF1.50 SELF SUNPROTEC,LENTE PR VISIONMAX SELF1.50 SELF SUNPROTEC,125,344,LENS
756,756,EXISTING,LENTE CONTATO TERAPEUTICA,LENTE CONTATO TERAPEUTICA,103,103,LENS
757,1218,CREATED,LENTE PR 1.50 AR BLUE,LENTE PR 1.50 AR BLUE,122,343,LENS
758,1219,CREATED,LENTE PR VISION+1.50 SUNPROTEC,LENTE PR VISION+1.50 SUNPROTEC,125,344,LENS
759,1220,CREATED,LENTE PR DAYNAMIC1.59 AR CX,LENTE PR DAYNAMIC1.59 AR CX,51,51,LENS
760,1221,CREATED,LENTE PR VISIONMAX HD1.50 TANSIT. AR DURAMAX,LENTE PR VISIONMAX HD1.50 TANSIT. AR DURAMAX,125,344,LENS
761,761,EXISTING,LENTE VS1.56 FOTO AR BLUE,LENTE VS1.56 FOTO AR BLUE,128,128,LENS
762,762,EXISTING,LENTE PR ARGOS1.5 SOLAR,LENTE PR ARGOS1.5 SOLAR,51,51,FRAME
763,1222,CREATED,LENTE PR ARGOS 1.60 SOLAR,LENTE PR ARGOS 1.60 SOLAR,51,51,FRAME
764,1223,CREATED,LENTE PR VISION+1.50 AR DURAMAX,LENTE PR VISION+1.50 AR DURAMAX,125,344,LENS
765,1224,CREATED,LENTE VS1.59 AR,LENTE VS1.59 AR,136,136,LENS
766,1225,CREATED,LENTE PR VISIONMAX HD1.59 AR DURAMAX,LENTE PR VISIONMAX HD1.59 AR DURAMAX,125,344,LENS
767,1226,CREATED,LENTE PR VISIONMAX HD1.50 SUNPROTEC,LENTE PR VISIONMAX HD1.50 SUNPROTEC,125,344,LENS
768,1227,CREATED,LENTE PR VISIONMAX 1.5 FILTRO AR DURAMAX AZ,LENTE PR VISIONMAX 1.5 FILTRO AR DURAMAX AZ,125,344,LENS
769,769,EXISTING,LENTE PR LABO SYNC EASY 1.59 POLY INC,LENTE PR LABO SYNC EASY 1.59 POLY INC,106,106,LENS
770,1228,CREATED,LENTE PR DAYNAMIC1.5 SOLAR,LENTE PR DAYNAMIC1.5 SOLAR,51,51,FRAME
771,1229,CREATED,LENTE PR VISIONMAX HD1.50 TRASITIONS 8,LENTE PR VISIONMAX HD1.50 TRASITIONS 8,125,344,LENS
772,772,EXISTING,LENTE VS 1.67 FOTO AR,LENTE VS 1.67 FOTO AR,156,156,LENS
774,774,EXISTING,LENTE PR HAYTEK TOP 1.56 AR VD,LENTE PR HAYTEK TOP 1.56 AR VD,88,88,LENS
775,775,EXISTING,LENTE PR MULTI AR FILTRO AZUL,LENTE PR MULTI AR FILTRO AZUL,132,132,LENS
776,776,EXISTING,LENTE PR HAYTEK SMART 1.56 INC,LENTE PR HAYTEK SMART 1.56 INC,88,88,LENS
777,1230,CREATED,LENTE PR VISION+ 1.59 SUNPROTEC,LENTE PR VISION+ 1.59 SUNPROTEC,125,344,LENS
778,778,EXISTING,LENTE PR HAYTEK SMART 1.56 FOTO AR V,LENTE PR HAYTEK SMART 1.56 FOTO AR V,88,88,LENS
779,1231,CREATED,LENTE PR VISION+ 1.50 SAFE BLUE SUNPROTEC,LENTE PR VISION+ 1.50 SAFE BLUE SUNPROTEC,125,344,LENS
780,780,EXISTING,LENTE PR HAYTEK TOP 1.59 AR V,LENTE PR HAYTEK TOP 1.59 AR V,88,88,LENS
781,781,EXISTING,LENTE VS1.50 SURF SOLAR,LENTE VS1.50 SURF SOLAR,51,51,FRAME
782,782,EXISTING,LENTE PR HAYTEK PRO ID FF FILTO AZUL AR BLUE,LENTE PR HAYTEK PRO ID FF FILTO AZUL AR BLUE,88,88,LENS
783,783,EXISTING,LENTE PR HAYTEK SMART 1.56 FF FOTO,LENTE PR HAYTEK SMART 1.56 FF FOTO,88,88,LENS
784,1232,CREATED,LENTE PR VISIONMAX 1.50 FOTO FILTRO  AR DUR AZ,LENTE PR VISIONMAX 1.50 FOTO FILTRO  AR DUR AZ,125,344,LENS
785,1233,CREATED,LENTE PR ESPACE TRANSITIONS 8,LENTE PR ESPACE TRANSITIONS 8,136,136,LENS
786,786,EXISTING,LENTE PR VISIONMAX 1.6 SAFEBLUE DURAMAX BLUE,LENTE PR VISIONMAX 1.6 SAFEBLUE DURAMAX BLUE,106,106,LENS
787,787,EXISTING,LENTE VS HAYTEK 1.59 FILTRO AZUL AR BLUE,LENTE VS HAYTEK 1.59 FILTRO AZUL AR BLUE,88,88,LENS
789,789,EXISTING,ARMAÇÃO POWER,ARMAÇÃO POWER,157,157,FRAME
790,1234,CREATED,LENTE PR HAYTEK LIGHT 1.56 AR VD,LENTE PR HAYTEK LIGHT 1.56 AR VD,88,88,LENS
791,1235,CREATED,LENTE PR DAYNAMIC1.53 NORISK BLUE,LENTE PR DAYNAMIC1.53 NORISK BLUE,51,51,LENS
792,1236,CREATED,LENTE PR DAYNAMIC1.5 NORISK BLUE,LENTE PR DAYNAMIC1.5 NORISK BLUE,51,51,LENS
793,793,EXISTING,LENTE PR HAYTEK LIGHT1.56 FILTRO FOTO AR AZUL,LENTE PR HAYTEK LIGHT1.56 FILTRO FOTO AR AZUL,88,88,LENS
794,794,EXISTING,LENTE PR HAYTEK SMART 1.56 FILTRO AR AZUL,LENTE PR HAYTEK SMART 1.56 FILTRO AR AZUL,88,88,LENS
795,795,EXISTING,LENTE VS 1.59 INC SURF,LENTE VS 1.59 INC SURF,51,51,LENS
796,1237,CREATED,LENTE PR VISIONMAX UNUQUE DURAMAX GREEN,LENTE PR VISIONMAX UNUQUE DURAMAX GREEN,125,344,LENS
797,797,EXISTING,LENTE PR HAYTEK LIGHT1.56 FOTO AR VD,LENTE PR HAYTEK LIGHT1.56 FOTO AR VD,88,88,LENS
798,935,EXISTING,OCULOS SOLAR JEAN PIERRE,OCULOS SOLAR JEAN PIERRE,3,334,FRAME
799,799,EXISTING,LENTE PR HAYTEK SMART 1.67 SOLAR DEG,LENTE PR HAYTEK SMART 1.67 SOLAR DEG,88,88,FRAME
800,800,EXISTING,LENTE VS HAYTEK 1.67 FILTO AR BLUE,LENTE VS HAYTEK 1.67 FILTO AR BLUE,88,88,LENS
801,801,EXISTING,LENTE PR HAYTEK SMART 1.56 AR AZUL,LENTE PR HAYTEK SMART 1.56 AR AZUL,88,88,LENS
803,803,EXISTING,ARMAÇÃO TOP CLUB,ARMAÇÃO TOP CLUB,158,158,FRAME
804,804,EXISTING,LENTE VS HAYTEK 1.56 FOTO FILTRO AR AZUL,LENTE VS HAYTEK 1.56 FOTO FILTRO AR AZUL,88,88,LENS
805,1238,CREATED,LENTE PR ARGOS TX 1.53 AR BLUE CONTROL,LENTE PR ARGOS TX 1.53 AR BLUE CONTROL,51,51,LENS
806,1239,CREATED,LENTE VS GOLD 1.56 AR,LENTE VS GOLD 1.56 AR,152,349,LENS
807,807,EXISTING,LENTE PR HAYTEK SMART 1.56 FOTO FILTRO AR AZUL,LENTE PR HAYTEK SMART 1.56 FOTO FILTRO AR AZUL,88,88,LENS
808,808,EXISTING,LENTE VS HAYTEK 1.56 FILTRO AR BLUE,LENTE VS HAYTEK 1.56 FILTRO AR BLUE,88,88,LENS
809,1240,CREATED,LENTE PR HOYALUX LIFE STYLE3 ID PREMIO AR NORISK BLUE,LENTE PR HOYALUX LIFE STYLE3 ID PREMIO AR NORISK BLUE,51,51,LENS
810,1241,CREATED,LENTE PR HOYALUX LIFE STYLE3 ID PREMIO SOLAR,LENTE PR HOYALUX LIFE STYLE3 ID PREMIO SOLAR,51,51,FRAME
811,1242,CREATED,OCULOS PRONTO,OCULOS PRONTO,159,350,FRAME
812,1243,CREATED,LENTE PR VISION + TRANSITIONS 8,LENTE PR VISION + TRANSITIONS 8,125,344,LENS
813,1244,CREATED,LENTE PR DAYNAMIC1.5 SENSITY AR BLUE,LENTE PR DAYNAMIC1.5 SENSITY AR BLUE,51,51,LENS
